ENSGALT00000010519.4	FGF13.p1	93.9	197	12	0	148	738	4	200	2.3e-102	369.0
ENSGALT00000083612.2	FGF13.p1	99.5	200	1	0	1	600	1	200	4.9e-111	397.5
ENSGALT00000054177.2	FGF13.p1	77.7	256	1	1	1	768	1	200	2.1e-103	372.5
ENSGALT00000097784.1	SPOCK2.p1	98.0	410	1	3	1	1221	1	406	2.4e-221	765.0
ENSGALT00000017187.5	CEP128.p1	100.0	1105	0	0	1	3315	1	1105	0.0e+00	1174.5
ENSGALT00000007232.6	ZMYND8.p1	97.2	1169	25	2	52	3555	5	1166	0.0e+00	1713.7
ENSGALT00000079151.2	ZMYND8.p1	99.3	1139	1	1	1	3417	1	1132	0.0e+00	1722.2
ENSGALT00000074532.2	ZMYND8.p1	99.3	1119	1	1	1	3357	21	1132	0.0e+00	1686.0
ENSGALT00000073190.2	ZMYND8.p1	99.3	1135	1	1	52	3456	5	1132	0.0e+00	1713.4
ENSGALT00000040176.4	PLEKHG4.p1	70.0	691	29	7	1	1539	1411	2101	1.5e-250	862.4
ENSGALT00000010650.6	ZMYND11.p1	100.0	618	0	0	1	1854	1	618	1.9e-310	1061.6
ENSGALT00000063654.2	ZMYND11.p1	97.6	618	0	1	1	1809	1	618	3.5e-298	1020.8
ENSGALT00000046052.3	CPLX2.p5	100.0	135	0	0	1	405	1	135	3.1e-37	151.8
ENSGALT00000019494.5	ACO2.p1	99.6	786	3	0	1	2358	1	786	0.0e+00	1603.2
ENSGALT00000014668.5	SLX4IP.p1	100.0	440	0	0	1	1320	1	440	4.5e-250	860.5
ENSGALT00000099385.1	GATA3.p1	100.0	445	0	0	1	1335	1	445	1.5e-245	845.5
ENSGALT00000049267.2	GATA3.p1	100.0	445	0	0	1	1335	1	445	1.5e-245	845.5
ENSGALT00000043249.3	GALT.p2	100.0	244	0	0	1	732	37	280	2.0e-146	515.4
ENSGALT00000105759.1	GALT.p2	100.0	225	0	0	1	675	37	261	4.3e-136	481.1
ENSGALT00000002455.6	GNL3.p1	100.0	569	0	0	1	1707	1	569	4.6e-263	904.0
ENSGALT00000022334.6	ENPP7.p1	98.1	432	7	1	1	1296	1	431	1.8e-254	875.2
ENSGALT00000025491.6	CFAP206.p1	98.7	627	3	1	1	1881	1	622	0.0e+00	1201.0
ENSGALT00000087400.2	LOC428299.p2	98.0	102	2	0	1	306	1	102	9.3e-34	139.8
ENSGALT00000073590.2	ZIC3.p1	100.0	430	0	0	106	1395	1	430	4.7e-173	604.7
ENSGALT00000097183.1	small.p1	96.9	97	3	0	91	381	57	153	2.0e-50	195.7
ENSGALT00000076372.2	small.p1	99.4	173	1	0	1	519	1	173	3.5e-97	351.3
ENSGALT00000098036.1	FADS2.p1	100.0	445	0	0	1	1335	1	445	3.2e-272	934.1
ENSGALT00000011621.6	FADS2.p1	100.0	445	0	0	1	1335	1	445	3.2e-272	934.1
ENSGALT00000015226.5	SLC7A14.p1	100.0	772	0	0	1	2316	1	772	0.0e+00	1425.2
ENSGALT00000077480.2	G3BP2.p1	100.0	450	0	0	1	1350	60	509	9.4e-171	597.0
ENSGALT00000017688.6	G3BP2.p1	79.5	483	66	1	1	1449	60	509	5.0e-162	568.2
ENSGALT00000026115.3	U2AF1.p1	100.0	189	0	0	1	567	1	189	3.1e-112	401.7
ENSGALT00000085018.2	U2AF1.p1	93.9	49	3	0	1	147	1	49	6.2e-23	102.8
ENSGALT00000055015.2	U2AF1.p1	96.3	189	7	0	1	567	1	189	1.2e-108	389.8
ENSGALT00000038433.5	CBX8.p1	69.0	58	18	0	7	180	2	59	1.4e-19	95.1
ENSGALT00000016186.6	ABCG8.p1	96.4	607	1	2	181	1938	1	607	0.0e+00	1146.7
ENSGALT00000024550.7	TPPP2.p1	98.8	169	2	0	1	507	39	207	1.9e-79	292.4
ENSGALT00000094044.1	TPPP2.p1	99.4	165	1	0	31	525	43	207	2.1e-78	288.9
ENSGALT00000089325.2	THOC3.p1	99.0	311	3	0	28	960	1	311	4.2e-188	654.4
ENSGALT00000100263.1	LOC112530693.p1	83.8	216	33	1	148	789	416	631	5.0e-95	344.7
ENSGALT00000011731.6	RPLP0.p1	99.6	271	1	0	160	972	1	271	3.4e-152	535.0
ENSGALT00000010889.7	TAF3.p1	99.9	916	1	0	1	2748	1	916	4.9e-307	1050.8
ENSGALT00000097734.1	CBX8.p1	96.2	289	3	1	1	843	1	289	8.7e-149	523.9
ENSGALT00000107498.1	CBX8.p1	97.0	365	3	1	1	1071	1	365	2.0e-192	668.7
ENSGALT00000033607.4	RABGAP1L.p1	99.9	817	1	0	1	2451	1	817	0.0e+00	1555.0
ENSGALT00000071866.2	RABGAP1L.p1	99.9	781	1	0	1	2343	1	781	0.0e+00	1486.9
ENSGALT00000108016.1	SYNGR3.p1	98.0	204	4	0	58	669	28	231	5.4e-111	397.5
ENSGALT00000096029.1	SYNGR3.p1	100.0	223	0	0	1	669	1	223	4.6e-126	448.0
ENSGALT00000008969.7	SYNGR3.p1	100.0	231	0	0	1	693	1	231	2.9e-131	464.9
ENSGALT00000078114.2	RFFL.p1	100.0	361	0	0	1	1083	1	361	8.0e-213	736.5
ENSGALT00000003484.6	RFFL.p1	92.2	361	0	1	1	999	1	361	7.2e-192	666.8
ENSGALT00000102007.1	RFFL.p1	100.0	361	0	0	1	1083	1	361	8.0e-213	736.5
ENSGALT00000095572.1	RFFL.p1	100.0	361	0	0	1	1083	1	361	8.0e-213	736.5
ENSGALT00000104586.1	RFFL.p1	100.0	342	0	0	1	1026	1	342	5.3e-201	697.2
ENSGALT00000094775.1	DIO3.p4	43.1	123	64	2	409	777	2	118	6.8e-26	115.2
ENSGALT00000044669.3	DIO3.p4	43.8	121	62	2	388	750	4	118	2.4e-25	113.2
ENSGALT00000049758.2	DTNA.p1	99.6	827	0	1	19	2490	1	827	0.0e+00	1496.9
ENSGALT00000082942.2	DTNA.p1	95.9	827	1	2	19	2400	1	827	0.0e+00	1418.7
ENSGALT00000052422.2	DTNA.p1	95.0	827	1	3	19	2379	1	827	0.0e+00	1401.3
ENSGALT00000058454.2	DTNA.p1	95.5	777	2	2	19	2250	1	777	0.0e+00	1360.9
ENSGALT00000074821.2	DTNA.p1	89.8	827	17	4	1	2280	1	827	0.0e+00	1356.3
ENSGALT00000024545.5	DTNA.p1	86.6	827	21	3	1	2211	1	827	0.0e+00	1297.0
ENSGALT00000059950.2	IREB2.p1	99.9	966	1	0	1	2898	1	966	0.0e+00	1949.9
ENSGALT00000089069.2	LOC428299.p2	100.0	102	0	0	1	306	1	102	1.4e-34	142.5
ENSGALT00000019488.6	POLR3H.p1	100.0	207	0	0	1	621	20	226	1.7e-119	425.6
ENSGALT00000089574.2	POLR3H.p1	100.0	210	0	0	55	684	17	226	5.9e-121	430.6
ENSGALT00000051639.2	CBX4.p1	99.8	524	0	1	1	1569	1	524	5.5e-263	903.7
ENSGALT00000086015.2	KCTD19.p1	78.3	651	29	6	355	1971	1	651	1.8e-287	985.3
ENSGALT00000010623.5	VIPR2.p1	100.0	440	0	0	1	1320	1	440	1.3e-262	902.1
ENSGALT00000097498.1	VIPR2.p1	100.0	383	0	0	1	1149	1	383	2.3e-229	791.6
ENSGALT00000061660.2	SIMC1.p1	99.3	710	0	1	1	2115	1	710	0.0e+00	1328.9
ENSGALT00000071332.2	SIMC1.p1	98.9	650	2	1	37	1971	61	710	0.0e+00	1213.7
ENSGALT00000005337.6	SIMC1.p1	98.9	648	2	1	13	1941	63	710	0.0e+00	1211.1
ENSGALT00000074597.2	LOC107055263.p4	99.0	102	1	0	1	306	21	122	1.5e-44	175.6
ENSGALT00000033073.5	RPL22L1.p1	100.0	123	0	0	1	369	1	123	8.5e-66	246.5
ENSGALT00000088674.2	GFER.p1	100.0	192	0	0	1	576	1	192	1.7e-100	362.5
ENSGALT00000102587.1	FAR2.p1	100.0	516	0	0	1	1548	1	516	2.3e-306	1047.7
ENSGALT00000027946.6	FAR2.p1	100.0	467	0	0	1	1401	1	467	1.6e-277	951.8
ENSGALT00000107282.1	FAR2.p1	100.0	516	0	0	1	1548	1	516	2.3e-306	1047.7
ENSGALT00000071115.2	SIGMAR1.p1	100.0	148	0	0	1	444	1	148	5.3e-87	317.4
ENSGALT00000046016.3	SIGMAR1.p1	100.0	223	0	0	1	669	1	223	1.4e-130	462.6
ENSGALT00000052955.2	SIGMAR1.p1	100.0	175	0	0	205	729	49	223	1.9e-101	365.9
ENSGALT00000048343.2	TBC1D16.p1	93.2	782	0	2	1	2187	1	782	0.0e+00	1396.7
ENSGALT00000049649.2	LOC107057578.p1	82.3	158	27	1	460	930	70	227	3.8e-70	262.3
ENSGALT00000032807.5	SYK.p1	99.7	614	2	0	1	1842	1	614	0.0e+00	1263.8
ENSGALT00000024555.5	SYK.p1	96.1	637	2	1	1	1911	1	614	0.0e+00	1251.9
ENSGALT00000003282.5	TPPP3.p1	100.0	177	0	0	1	531	64	240	1.9e-95	345.5
ENSGALT00000079156.2	CSDC2.p1	100.0	129	0	0	76	462	97	225	6.9e-73	270.4
ENSGALT00000016182.6	ABCG5.p1	89.5	647	46	3	16	1893	1	646	0.0e+00	1091.3
ENSGALT00000004836.6	HYKK.p1	99.7	378	1	0	1	1134	1	378	3.3e-217	751.1
ENSGALT00000073835.2	RABGAP1.p1	57.3	171	73	0	37	549	839	1009	2.1e-34	143.3
ENSGALT00000095809.1	LOC100858224.p2	100.0	102	0	0	1	306	1	102	2.2e-27	118.6
ENSGALT00000003262.5	ZDHHC1.p1	100.0	130	0	0	1	390	1	130	8.8e-77	283.1
ENSGALT00000011547.7	FADS1.p1	100.0	442	0	0	202	1527	1	442	6.7e-274	939.9
ENSGALT00000025488.3	SLC35A1.p1	99.7	339	1	0	1	1017	1	339	2.8e-183	638.3
ENSGALT00000075637.2	SLC35A1.p1	99.7	320	1	0	1	960	20	339	4.6e-172	600.9
ENSGALT00000051008.2	ARID3C.p1	100.0	340	0	0	400	1419	84	423	1.5e-190	662.9
ENSGALT00000103160.1	FK21.p1	100.0	102	0	0	1	306	3	104	4.0e-37	151.0
ENSGALT00000070773.2	PMM1.p1	91.0	278	24	1	1	831	1	278	2.3e-143	505.4
ENSGALT00000094854.1	LOC112531540.p1	58.7	252	100	1	298	1041	4	255	4.5e-80	295.4
ENSGALT00000007248.6	CACYBP.p1	100.0	222	0	0	1	666	1	222	1.9e-119	425.6
ENSGALT00000008938.6	NOXO1.p1	100.0	486	0	0	1	1458	12	497	9.5e-278	952.6
ENSGALT00000008539.4	DIRAS2.p1	100.0	200	0	0	1	600	1	200	1.0e-108	389.8
ENSGALT00000010589.6	WDR60.p1	100.0	1028	0	0	1	3084	1	1028	0.0e+00	1528.5
ENSGALT00000080186.2	FADS1L1.p1	95.9	148	0	1	1	426	302	449	2.2e-81	298.5
ENSGALT00000080610.2	LOC770684.p2	100.0	102	0	0	1	306	1	102	1.9e-26	115.5
ENSGALT00000075710.2	ATP8A2.p1	29.8	1018	605	21	310	3171	67	1038	3.4e-116	417.2
ENSGALT00000081274.2	ATP8A2.p1	29.8	1018	605	21	310	3171	67	1038	3.4e-116	417.2
ENSGALT00000096761.1	ATP8A2.p1	31.0	904	525	19	310	2862	67	924	6.6e-113	406.0
ENSGALT00000064117.3	ATP8B1.p1	34.4	250	148	4	355	1083	89	329	6.0e-31	132.5
ENSGALT00000099465.1	ATP8B1.p1	34.4	250	148	4	355	1083	89	329	2.5e-31	133.7
ENSGALT00000091419.1	DESI1.p1	100.0	170	0	0	1	510	38	207	8.9e-98	353.2
ENSGALT00000105666.1	FKCOSL.p1	100.0	102	0	0	1	306	1	102	6.9e-37	150.2
ENSGALT00000024522.6	NOL4.p1	100.0	667	0	0	1	2001	1	667	0.0e+00	1220.7
ENSGALT00000052097.2	MRPS14.p1	100.0	127	0	0	1	381	7	133	1.1e-68	256.1
ENSGALT00000016181.6	DYNC2LI1.p1	100.0	355	0	0	1	1065	1	355	1.0e-204	709.5
ENSGALT00000010487.3	TM9SF2L.p1	100.0	647	0	0	1	1941	1	647	0.0e+00	1318.1
ENSGALT00000046563.3	LOC427533.p1	100.0	427	0	0	1	1281	1	427	9.3e-261	896.0
ENSGALT00000059202.2	ATP5F1C.p1	100.0	293	0	0	1	879	1	293	2.4e-151	531.9
ENSGALT00000085346.2	ATP5F1C.p1	100.0	295	0	0	1	885	1	295	2.2e-152	535.4
ENSGALT00000011408.5	CCDC40.p1	100.0	932	0	0	1	2796	44	975	0.0e+00	1598.6
ENSGALT00000039360.4	EIF5A.p1	100.0	154	0	0	1	462	1	154	8.4e-87	316.6
ENSGALT00000075595.2	RSPO2.p1	100.0	211	0	0	37	669	32	242	1.6e-123	439.1
ENSGALT00000059754.3	RSPO2.p1	100.0	242	0	0	1	726	1	242	5.3e-144	507.3
ENSGALT00000099600.1	FNIP2.p1	97.4	1136	0	1	1	3408	1	1106	0.0e+00	2112.0
ENSGALT00000106305.1	FNIP2.p1	97.3	1105	0	1	184	3498	32	1106	0.0e+00	2050.0
ENSGALT00000015418.7	FNIP2.p1	100.0	1075	0	0	184	3408	32	1106	0.0e+00	2065.0
ENSGALT00000107429.1	FNIP2.p1	97.3	1104	0	1	55	3366	33	1106	0.0e+00	2049.2
ENSGALT00000050872.2	EYA2.p1	99.1	548	4	1	253	1896	2	548	1.7e-303	1038.5
ENSGALT00000007180.7	EYA2.p1	99.8	535	1	0	1	1605	14	548	1.3e-299	1025.4
ENSGALT00000102198.1	PXN.p1	99.8	560	1	0	640	2319	1	560	0.0e+00	1110.9
ENSGALT00000081127.2	PXN.p1	48.4	1154	1	1	640	4101	1	560	1.9e-254	876.7
ENSGALT00000095202.1	PXN.p1	91.7	313	14	1	640	1578	1	301	5.1e-136	483.0
ENSGALT00000095202.1	PXN.p1	100.0	60	0	0	3253	3432	278	337	1.1e-26	119.8
ENSGALT00000011727.6	PXN.p1	99.8	556	1	0	7	1674	5	560	0.0e+00	1102.4
ENSGALT00000038931.5	FADS1L2.p1	97.8	452	0	2	145	1470	1	452	2.0e-267	918.3
ENSGALT00000093931.1	FADS1L2.p1	99.1	117	1	0	88	438	336	452	5.7e-69	257.3
ENSGALT00000072480.2	TSHZ2.p1	100.0	997	0	0	121	3111	41	1037	0.0e+00	1946.4
ENSGALT00000012669.6	TSHZ2.p1	100.0	997	0	0	121	3111	41	1037	0.0e+00	1946.4
ENSGALT00000026627.6	GPN1.p1	100.0	273	0	0	292	1110	1	273	1.3e-141	500.0
ENSGALT00000060148.2	BOLL.p1	100.0	169	0	0	1	507	126	294	4.0e-98	354.4
ENSGALT00000096549.1	DIXDC1.p1	100.0	473	0	0	1	1419	1	473	4.9e-202	701.0
ENSGALT00000012879.7	DIXDC1.p1	99.4	469	3	0	661	2067	5	473	3.4e-196	682.2
ENSGALT00000091329.1	DIXDC1.p1	99.4	469	3	0	664	2070	5	473	3.4e-196	682.2
ENSGALT00000004816.6	PSMA4.p1	100.0	240	0	0	1	720	1	240	1.4e-134	476.1
ENSGALT00000092473.1	KIAA1191.p1	99.3	288	2	0	64	927	1	288	1.5e-156	549.3
ENSGALT00000005328.4	KIAA1191.p1	99.3	288	2	0	1	864	1	288	1.4e-156	549.3
ENSGALT00000037980.4	XRCC6.p1	100.0	615	0	0	1	1845	19	633	0.0e+00	1208.0
ENSGALT00000053871.2	XRCC6.p1	91.3	643	2	1	16	1944	45	633	0.0e+00	1141.7
ENSGALT00000094639.1	CBS.p1	100.0	578	0	0	1	1734	1	578	0.0e+00	1164.1
ENSGALT00000026110.6	CBS.p1	98.3	578	0	1	1	1704	1	578	0.0e+00	1135.9
ENSGALT00000089611.2	ASCC1.p1	100.0	356	0	0	1	1068	1	356	5.7e-203	703.7
ENSGALT00000050662.2	ASCC1.p1	98.8	251	3	0	169	921	68	318	8.2e-138	487.3
ENSGALT00000050662.2	ASCC1.p1	100.0	37	0	0	68	178	1	37	6.7e-15	79.0
ENSGALT00000049666.2	ASCC1.p1	100.0	356	0	0	1	1068	1	356	5.7e-203	703.7
ENSGALT00000106341.1	LOC112531750.p1	58.3	324	134	1	25	996	2	324	2.3e-102	370.2
ENSGALT00000045824.3	CIDEC.p1	100.0	238	0	0	1	714	1	238	4.9e-134	474.2
ENSGALT00000018291.5	BTD.p1	100.0	522	0	0	1	1566	20	541	0.0e+00	1095.1
ENSGALT00000105585.1	BTD.p1	100.0	524	0	0	154	1725	18	541	0.0e+00	1099.7
ENSGALT00000065970.3	MCOLN1.p1	100.0	563	0	0	1	1689	1	563	2.0e-303	1038.1
ENSGALT00000096261.1	LOC770074.p1	98.1	213	4	0	37	675	31	243	1.2e-113	406.4
ENSGALT00000100736.1	LOC770074.p1	94.7	243	12	1	1	726	1	243	3.0e-123	438.3
ENSGALT00000106703.1	LOC770074.p1	99.2	243	2	0	1	729	1	243	3.2e-133	471.5
ENSGALT00000101973.1	LOC770074.p1	98.6	213	3	0	37	675	31	243	4.1e-114	407.9
ENSGALT00000108137.1	LOC770074.p1	100.0	243	0	0	1	729	1	243	2.6e-135	478.4
ENSGALT00000007167.6	SLC2A10.p1	100.0	573	0	0	70	1788	2	574	1.1e-288	989.2
ENSGALT00000015145.4	SLC2A2.p1	99.6	477	2	0	172	1602	1	477	9.9e-260	892.9
ENSGALT00000046077.3	CLEC18B.p1	100.0	184	0	0	199	750	123	306	1.7e-113	406.8
ENSGALT00000094271.1	GADD45G.p1	95.5	132	4	1	1	396	5	134	6.4e-68	253.8
ENSGALT00000045592.3	GADD45G.p1	100.0	160	0	0	1	480	5	164	1.1e-92	336.3
ENSGALT00000019461.5	U4/U6.U5.p1	100.0	128	0	0	4	387	4	131	1.4e-66	249.2
ENSGALT00000007116.6	TP53RK.p1	94.6	315	17	0	391	1335	1	315	1.3e-148	523.5
ENSGALT00000085885.2	DCTN3.p1	100.0	186	0	0	1	558	1	186	3.7e-97	351.3
ENSGALT00000005313.6	ARL10.p1	100.0	234	0	0	1	702	1	234	1.0e-128	456.4
ENSGALT00000070970.2	RAD51D.p1	100.0	328	0	0	1	984	1	328	1.3e-177	619.4
ENSGALT00000097225.1	RAD51D.p1	92.6	269	20	0	1	807	1	269	9.4e-129	456.8
ENSGALT00000081157.2	TNIK.p1	98.4	730	1	1	1	2157	638	1367	0.0e+00	1257.7
ENSGALT00000012830.5	DLAT.p1	100.0	633	0	0	1	1899	1	633	1.5e-312	1068.5
ENSGALT00000104396.1	LOC107049053.p2	100.0	102	0	0	1	306	1	102	9.4e-26	113.2
ENSGALT00000005118.6	ASH2L.p1	100.0	535	0	0	232	1836	1	535	0.0e+00	1126.7
ENSGALT00000095391.1	RAP1GAP2.p1	98.5	732	8	1	469	2664	3	731	0.0e+00	1389.0
ENSGALT00000099327.1	RAP1GAP2.p1	99.9	717	0	1	31	2181	16	731	0.0e+00	1383.6
ENSGALT00000105999.1	RAP1GAP2.p1	100.0	712	0	0	1	2136	20	731	0.0e+00	1380.2
ENSGALT00000063609.2	RAP1GAP2.p1	100.0	731	0	0	64	2256	1	731	0.0e+00	1422.1
ENSGALT00000079264.2	RAP1GAP2.p1	98.3	709	0	1	1	2091	20	728	0.0e+00	1344.7
ENSGALT00000056530.2	RAP1GAP2.p1	98.3	649	0	1	1	1914	54	702	0.0e+00	1234.2
ENSGALT00000060956.2	RAP1GAP2.p1	100.0	505	0	0	505	2019	198	702	1.8e-283	972.2
ENSGALT00000060956.2	RAP1GAP2.p1	100.0	108	0	0	183	506	56	163	4.2e-59	226.9
ENSGALT00000100133.1	RAP1GAP2.p1	96.4	505	0	1	505	1965	198	702	3.5e-268	921.4
ENSGALT00000100133.1	RAP1GAP2.p1	100.0	108	0	0	183	506	56	163	4.1e-59	226.9
ENSGALT00000097390.1	LOC112530730.p1	81.5	124	23	0	7	378	32	155	4.2e-55	211.1
ENSGALT00000093408.1	LOC112530730.p1	91.1	124	11	0	7	378	32	155	2.3e-61	231.9
ENSGALT00000014678.7	JAG1.p1	100.0	1217	0	0	1	3651	1	1217	0.0e+00	1283.9
ENSGALT00000007029.6	ANAPC16.p1	72.2	90	0	1	136	405	51	115	1.7e-27	119.4
ENSGALT00000075799.2	ZNF217L.p1	100.0	331	0	0	1	993	767	1097	4.5e-186	647.5
ENSGALT00000005307.6	NOP16.p1	100.0	181	0	0	1	543	1	181	1.2e-97	352.8
ENSGALT00000096412.1	LOC112532155.p1	76.7	60	10	1	109	276	1	60	5.1e-19	90.9
ENSGALT00000093588.1	PROZ.p1	100.0	323	0	0	109	1077	86	408	3.7e-202	701.0
ENSGALT00000027174.6	PROZ.p1	96.0	227	9	0	46	726	12	238	8.5e-134	473.4
ENSGALT00000100183.1	ASXL3.p1	99.9	2217	2	0	1	6651	28	2244	0.0e+00	3549.6
ENSGALT00000024516.7	ASXL3.p1	99.9	2244	2	0	1	6732	1	2244	0.0e+00	3601.2
ENSGALT00000105816.1	ASXL3.p1	100.0	2070	0	0	1	6210	175	2244	0.0e+00	3272.3
ENSGALT00000105953.1	ASXL3.p1	99.0	2112	21	1	19	6351	133	2244	0.0e+00	3299.6
ENSGALT00000004992.6	TXNDC11.p1	100.0	862	0	0	172	2757	1	862	0.0e+00	1564.3
ENSGALT00000081511.2	UBAC1.p1	97.4	419	1	1	1	1257	1	409	2.6e-199	691.8
ENSGALT00000105804.1	UBAC1.p1	99.7	370	1	0	1	1110	1	370	2.5e-177	618.6
ENSGALT00000076281.3	UBAC1.p1	99.8	409	1	0	1	1227	1	409	4.7e-201	697.6
ENSGALT00000026104.6	LOC418544.p1	100.0	533	0	0	1	1599	1	533	5.9e-314	1073.2
ENSGALT00000092805.1	LOC770074.p1	98.4	243	4	0	1	729	1	243	5.5e-133	470.7
ENSGALT00000105386.1	LOC770074.p1	93.8	243	15	0	1	729	1	243	6.5e-126	447.2
ENSGALT00000074130.2	ZNF217L.p1	100.0	707	0	0	1	2121	22	728	0.0e+00	1312.7
ENSGALT00000090802.1	TNN.p1	100.0	1126	0	0	1	3378	29	1154	0.0e+00	2092.0
ENSGALT00000007224.5	TNN.p1	92.2	1126	0	1	1	3114	29	1154	0.0e+00	1882.1
ENSGALT00000014689.6	BTBD3.p1	100.0	521	0	0	1	1563	1	521	3.5e-262	901.0
ENSGALT00000021539.4	TERT.p1	99.9	1347	2	0	1	4041	1	1347	0.0e+00	2542.3
ENSGALT00000076806.2	TERT.p1	95.3	1347	2	1	1	3858	1	1347	0.0e+00	2391.3
ENSGALT00000097147.1	LOC112530693.p1	80.3	218	41	1	25	672	416	633	1.4e-90	329.7
ENSGALT00000103504.1	LOC112530693.p1	79.8	218	42	1	166	813	416	633	4.9e-90	328.2
ENSGALT00000097557.1	LOC112530693.p1	79.8	218	42	1	25	672	416	633	6.9e-90	327.4
ENSGALT00000093945.1	RPP25L.p1	100.0	182	0	0	1	546	23	204	3.2e-101	364.8
ENSGALT00000054070.2	RPP25L.p1	100.0	182	0	0	1	546	23	204	3.2e-101	364.8
ENSGALT00000100874.1	NODAL.p1	94.7	114	6	0	7	348	233	346	7.5e-64	240.0
ENSGALT00000098864.1	ZFPM1.p1	98.0	1101	0	2	1	3240	1	1100	0.0e+00	1906.7
ENSGALT00000095458.1	ZFPM1.p1	86.6	990	16	4	190	2808	111	1100	0.0e+00	1496.1
ENSGALT00000103144.1	PIH1D2.p1	75.1	329	0	1	511	1497	1	247	4.3e-124	442.2
ENSGALT00000106908.1	SLC13A3.p1	100.0	606	0	0	1	1818	3	608	0.0e+00	1169.5
ENSGALT00000093045.1	ITSN2.p1	100.0	1772	0	0	1	5316	1	1772	0.0e+00	2951.8
ENSGALT00000026624.6	ITSN2.p1	97.9	1772	10	1	1	5235	1	1772	0.0e+00	2867.0
ENSGALT00000100735.1	RPP40.p1	81.7	323	56	2	241	1203	1	322	9.7e-151	530.4
ENSGALT00000015382.6	PPID.p1	100.0	371	0	0	1	1113	1	371	3.6e-216	747.7
ENSGALT00000039252.4	ANAPC5.p1	99.9	686	1	0	214	2271	1	686	0.0e+00	1328.2
ENSGALT00000094882.1	MAP7.p1	99.3	716	5	0	121	2268	11	726	1.7e-193	673.3
ENSGALT00000092731.1	MAP7.p1	94.1	716	5	1	121	2157	11	726	5.4e-168	588.6
ENSGALT00000103223.1	MAP7.p1	94.3	749	6	2	13	2259	15	726	1.9e-184	643.3
ENSGALT00000077557.2	MAP7.p1	99.6	708	3	0	139	2262	15	722	3.7e-191	665.6
ENSGALT00000022537.6	MAP7.p1	99.6	712	3	0	1	2136	15	726	1.8e-192	669.8
ENSGALT00000079621.2	TRUB1.p1	76.2	193	0	1	1	579	5	151	1.1e-69	260.4
ENSGALT00000014801.5	TRUB1.p1	100.0	162	0	0	172	657	81	242	4.7e-91	331.3
ENSGALT00000103053.1	TRUB1.p1	100.0	238	0	0	1	714	5	242	1.4e-133	472.6
ENSGALT00000065036.2	TRUB1.p1	83.8	284	0	1	1	852	5	242	1.2e-126	449.9
ENSGALT00000094503.1	CCDC91.p1	89.0	445	11	1	1	1335	1	407	1.2e-149	526.9
ENSGALT00000050393.2	CCDC91.p1	97.8	365	8	0	1	1095	1	365	1.4e-134	476.9
ENSGALT00000106922.1	CCDC91.p1	88.0	409	11	1	31	1257	37	407	3.0e-126	449.1
ENSGALT00000017682.5	USO1.p1	98.7	953	12	0	1	2859	1	953	0.0e+00	1417.1
ENSGALT00000075031.2	USO1.p1	96.8	964	20	2	1	2892	1	953	0.0e+00	1390.2
ENSGALT00000091610.1	LOC112530365.p1	87.1	201	19	1	1	582	96	296	1.9e-96	349.0
ENSGALT00000005300.6	HIGD2A.p1	100.0	94	0	0	1	282	1	94	9.5e-49	189.5
ENSGALT00000003422.6	UNC45B.p1	100.0	930	0	0	1	2790	1	930	0.0e+00	1794.6
ENSGALT00000025485.6	RARS2.p1	100.0	580	0	0	1	1740	1	580	0.0e+00	1134.0
ENSGALT00000048145.2	ENHO.p2	100.0	39	0	0	186	70	53	91	2.0e-15	78.2
ENSGALT00000080768.2	DDIT4.p3	84.9	205	18	3	61	639	110	313	1.2e-83	306.6
ENSGALT00000023380.5	LDB2.p1	99.7	348	1	0	37	1080	1	348	3.9e-175	611.3
ENSGALT00000094637.1	LDB2.p1	99.7	348	1	0	73	1116	1	348	3.1e-175	611.7
ENSGALT00000084938.2	LDB2.p1	99.5	221	1	0	73	735	1	221	5.9e-130	461.1
ENSGALT00000092675.1	MEI1.p1	80.5	447	20	3	1	1140	345	791	2.3e-192	668.7
ENSGALT00000089904.2	LOC112530693.p1	82.9	216	35	1	25	666	416	631	1.0e-93	340.1
ENSGALT00000057472.2	ANGPT1.p1	100.0	499	0	0	1	1497	1	499	4.6e-251	864.0
ENSGALT00000012801.7	C24H11orf57.p1	100.0	155	0	0	130	594	1	155	1.7e-87	320.1
ENSGALT00000074158.2	RPS6KA1L.p1	100.0	657	0	0	124	2094	56	712	0.0e+00	1349.3
ENSGALT00000047037.2	RPS6KA1L.p1	100.0	752	0	0	1	2256	1	752	0.0e+00	1534.2
ENSGALT00000073238.2	RPS6KA1L.p1	100.0	753	0	0	1	2259	1	753	0.0e+00	1534.6
ENSGALT00000102291.1	RPS6KA1L.p1	99.9	718	1	0	40	2193	36	753	0.0e+00	1458.7
ENSGALT00000099658.1	RPS6KA1L.p1	100.0	698	0	0	124	2217	56	753	0.0e+00	1421.4
ENSGALT00000092159.1	RPS6KA1L.p1	98.0	753	0	1	1	2214	1	753	0.0e+00	1489.9
ENSGALT00000072241.2	ATP13A3.p1	44.1	1160	567	16	1	3282	56	1200	7.3e-252	867.8
ENSGALT00000097689.1	ATP13A3.p1	44.1	1160	567	16	82	3363	56	1200	1.3e-251	867.1
ENSGALT00000078141.2	ATP13A3.p1	44.1	1160	567	16	103	3384	56	1200	1.3e-251	867.1
